site,state,n_inducing,n_train,n_test,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,train_time,infer_time,ip_time,total_time,stopped_epoch,param_base_scale,param_summer_scale,param_winter_scale,param_seasonal_scale,param_aot_period_days,param_smog_period_days,param_residual_period_days,param_noise
115553_48392,MT,512,48126,726,0.4437989253718423,0.3407441964276791,0.49566535662767475,7.439981015937542,4.5989971128698865,0.5386045488853792,102.52289755782112,0.049653938971459866,31.01328741479665,133.58583891158924,50,0.185617133975029,0.45722270011901855,0.3918081223964691,0.6250871419906616,354.8645338947328,489.42817226316123,412.57854391671714,0.19669614732265472
115553_48392,MT,1024,48126,726,0.44678876197768724,0.34334677491254395,0.4888471454195832,7.236364262085352,4.599448956337759,0.563513823676473,130.31876755226403,0.04784282483160496,50.392870062962174,180.7594804400578,50,0.2059185653924942,0.4729902148246765,0.3964797258377075,0.6304808855056763,332.9587233523323,493.42656354189586,420.0608745914233,0.1851872205734253
114021_46842,MT,128,48125,727,0.4570182862487512,0.36131265051808853,0.2654775248210667,4.737756638556759,3.139608185844033,0.2546727736633625,103.68554167402908,0.020756959915161133,10.543224181979895,114.24952281592414,50,0.13736620545387268,0.4273757338523865,0.3804011344909668,0.6799680590629578,507.3712778543229,572.7402655234939,402.6533777766018,0.24104762077331543
114021_46842,MT,256,48125,727,0.4867199138484662,0.3902363873061255,0.166901859431693,4.938928914694166,3.1493626084996444,0.19003353287493607,100.5868764333427,0.03797605820000172,28.32619585795328,128.95104834949598,50,0.1612805724143982,0.44867831468582153,0.39862990379333496,0.6474547982215881,421.29070128955453,520.6316433364896,402.6704213750261,0.21604709327220917
114021_46842,MT,512,48125,727,0.5735291104722187,0.47222229509822666,-0.15677492629369194,5.3787098569908816,3.5244348828126575,0.03936650797529284,112.15491127409041,0.032843663822859526,48.26129748811945,160.44905242603272,50,0.1851847767829895,0.46591973304748535,0.3874705731868744,0.6306414604187012,358.55252185506197,494.2212993991598,409.2222729268398,0.1960054486989975
114021_46842,MT,1024,48125,727,0.6030015844365363,0.5029150203998759,-0.2787181828746861,5.576695388663744,3.695492708937476,-0.03265519555276608,145.3350784080103,0.02811887813732028,67.581030709669,212.94422799581662,50,0.20889389514923096,0.4658857583999634,0.3986983299255371,0.6181133389472961,334.74786666287264,485.74899598594595,423.1624748502227,0.18437720835208893
114158_46244,MT,128,48137,715,0.7339864872306169,0.5816557295147573,0.17928867775899737,4.385162397747158,3.260269079243825,0.34353908154081225,108.85453653382137,0.03172090416774154,10.645647833123803,119.53190527111292,50,0.13692928850650787,0.40989941358566284,0.385468989610672,0.6512348651885986,514.0790030414206,560.388655807502,402.9668689942222,0.23657922446727753
114158_46244,MT,256,48137,715,0.7142308896684695,0.5616074001288283,0.2228737951972639,4.299167789582381,3.144177606422332,0.36903349722012746,107.6984373787418,0.036164029967039824,23.8008199990727,131.53542140778154,50,0.16308794915676117,0.4307349920272827,0.3817735016345978,0.634411096572876,414.0760561649252,518.2157406120348,403.65080967195195,0.211351677775383
114158_46244,MT,512,48137,715,0.7529209320959495,0.5810118473154428,0.13639919578178095,4.335296148422615,3.285251055672987,0.35838419561717116,116.69324817461893,0.03692285669967532,45.312610073015094,162.0427811043337,50,0.1873459815979004,0.4705270230770111,0.3829246759414673,0.6327157020568848,353.45522152865806,496.63109696850415,409.8271078351891,0.19182169437408447
114158_46244,MT,1024,48137,715,0.7812768711355698,0.60540380276073,0.07012572945565754,4.461003611406485,3.4593388165975614,0.3206357915157544,150.3562429761514,0.02656347071751952,85.71030785795301,236.09311430482194,50,0.20589782297611237,0.479902446269989,0.39671316742897034,0.6179436445236206,332.30453379882664,491.5607064325867,423.5260103358437,0.18033592402935028
115324_47594,MT,128,48133,719,0.45172538624920083,0.3459103744045421,0.3722125225904236,5.940190199423549,3.3560295630391086,0.3138246592498243,81.43114982312545,0.035735598765313625,11.734624989330769,93.20151041122153,50,0.13873319327831268,0.42022278904914856,0.39037200808525085,0.6573483943939209,508.8169813759589,578.2756861334602,394.3040619997211,0.2423206865787506
115324_47594,MT,256,48133,719,0.5157336861112932,0.41887914877504406,0.18169604374352488,6.296033561559228,4.2135754847388345,0.22915249044180808,96.3779201861471,0.032830805983394384,9.083374161273241,105.49412515340373,50,0.15634676814079285,0.4509143829345703,0.3948196768760681,0.6436483860015869,435.0786267329527,528.3659950889631,407.80694659481975,0.21399451792240143
115324_47594,MT,512,48133,719,0.588677684219482,0.49417605062373327,-0.06615119539086001,7.065662161303966,5.156562101475658,0.02917681130833194,107.61470316397026,0.036159300711005926,21.65565585764125,129.30651832232252,50,0.1837475299835205,0.473854660987854,0.37812379002571106,0.6288818120956421,360.2256859846598,498.2900595216966,412.3430176879454,0.1941547989845276
115324_47594,MT,1024,48133,719,0.5686306279178827,0.4774947724442803,0.00522663371516785,6.765369490976659,4.913760311065801,0.10994376669668515,127.6256759967655,0.07677447516471148,35.966675323899835,163.66912579583004,50,0.20571310818195343,0.482219398021698,0.39347830414772034,0.6270966529846191,329.98636830868213,488.87038966532367,422.87546490014563,0.1831195205450058
112501_46003,MT,128,48122,730,0.7093894106672836,0.5376586234941685,0.2020727341968579,4.982795864283368,3.2941041533587763,0.23235296694897078,107.70942016458139,0.02016415260732174,17.537921681068838,125.26750599825755,50,0.13236266374588013,0.41393816471099854,0.3737657070159912,0.6451632380485535,511.9827356225421,557.9772517595792,403.1671603779861,0.23637062311172485
112501_46003,MT,256,48122,730,0.7690808881873372,0.5971320835421854,0.06214015589480382,5.073861960654265,3.6795064909111748,0.20403736625591706,111.3000769210048,0.04008252685889602,22.523754332680255,133.86391378054395,50,0.15032362937927246,0.46156662702560425,0.3751881420612335,0.6403116583824158,421.4733154115035,519.6797605155706,392.0861230247461,0.21137572824954987
112501_46003,MT,512,48122,730,0.8788747743108596,0.702634804352731,-0.2247512792498374,5.5828034004935665,4.462505334488733,0.036348384514327536,121.78190197097138,0.03501967014744878,32.303955662064254,154.12087730318308,50,0.18404792249202728,0.4579952657222748,0.3930661082267761,0.626147449016571,357.32309268984585,511.4230564923794,409.74968258387923,0.19247379899024963
112501_46003,MT,1024,48122,730,0.8126972718101197,0.6376092369351612,-0.04725274312099148,5.272774007975225,3.953188688173286,0.14040535626130446,145.05917351227254,0.03836050210520625,74.60304421186447,219.70057822624221,50,0.20815758407115936,0.46726804971694946,0.4054858386516571,0.6164395213127136,328.6025011367649,497.4008547725358,421.8522483069961,0.1816151738166809
105343_44097,WY,128,48130,722,0.7455353272161153,0.6098562494218629,-0.22438208713464314,2.6393978226276182,2.084106461317078,0.3338035868066558,103.63138627912849,0.03707926021888852,12.730093051679432,116.39855859102681,50,0.13766330480575562,0.4156157374382019,0.39885956048965454,0.6699227690696716,513.7756736770464,551.1191753639747,392.7909494918734,0.2395325005054474
105343_44097,WY,256,48130,722,0.7617036944444875,0.6244294243200456,-0.2780641018069261,2.7783940434941474,2.1811191724497405,0.26178942813514217,101.28396773291752,0.023417500779032707,24.34758885530755,125.6549740890041,50,0.16530057787895203,0.42910057306289673,0.3882976472377777,0.6440678834915161,421.1900924378177,526.5067169432639,406.2035731797868,0.2131703943014145
105343_44097,WY,512,48130,722,0.6815469917916759,0.5524028804190219,-0.023227310114674493,2.42640430597668,1.8455042384887543,0.4369863581314286,115.50436068279669,0.034621906001120806,43.91551385913044,159.45449644792825,50,0.19035372138023376,0.4611639082431793,0.3793133497238159,0.6363627910614014,357.49528592411735,497.2248467091429,405.4676863248693,0.19520246982574463
105343_44097,WY,1024,48130,722,0.6522468127550777,0.5262475165091894,0.06286006825678281,2.3673263436788554,1.750608095655964,0.4640690430704192,138.73496674420312,0.027865041978657246,66.82129561016336,205.58412739634514,50,0.2067302167415619,0.47173595428466797,0.39230602979660034,0.6236678957939148,337.0802787543759,493.22371123228277,423.02154716841466,0.18310947716236115
105386_43427,WY,128,48204,648,0.6172677653851106,0.49980459014572975,0.0860371087816234,2.17303503370663,1.6499991734941073,0.04771076514733663,120.2550710728392,0.02280353382229805,11.060123329982162,131.33799793664366,50,0.13810047507286072,0.41923144459724426,0.38164985179901123,0.6680071949958801,504.4880204482597,559.4554068227804,401.7830559026494,0.23876404762268066
105386_43427,WY,256,48204,648,0.6060950765208076,0.49088009131911836,0.11882355586059579,2.170824100102052,1.615731553633007,0.049647574406203265,108.66920925909653,0.041243632324039936,19.52045388240367,128.23090677382424,50,0.155845507979393,0.4549139142036438,0.38536614179611206,0.6431924700737,416.2991145718084,518.5765042251412,398.045884988002,0.21383805572986603
105386_43427,WY,512,48204,648,0.606303697886497,0.49352842522077084,0.11821683959325979,2.1881971988295463,1.6588944264321546,0.03437537107844768,113.68663451401517,0.044162239879369736,41.18765201373026,154.9184487676248,50,0.1871112585067749,0.4654630422592163,0.39353859424591064,0.6250021457672119,357.18473199653243,500.48908616452115,408.5266932336025,0.1934582144021988
