fold,site,state,inference_days,actual_inference_days,n_infer_points,rmse_log,mae_log,r2_log,infer_time
2,115553_48392,MT,25,25,1780,0.5755623401045992,0.41844264598118597,0.15173597642446834,0.9047843010630459
2,115553_48392,MT,50,50,3384,0.5470438837152587,0.4341963200455763,0.23371443901499067,0.28536480315960944
2,115553_48392,MT,100,100,6533,0.48815072630176165,0.36470526567096334,0.38982531097937967,0.21202367497608066
2,115553_48392,MT,150,150,9783,0.46627600513751793,0.36457569285105257,0.44328561560810364,0.42134511820040643
2,115553_48392,MT,200,200,13257,0.4697231609371752,0.3676484851246769,0.43502366331081643,1.464047634974122
2,115553_48392,MT,250,250,16276,0.4455331882166541,0.3397694562566876,0.4917160104475755,1.1339742220006883
2,115553_48392,MT,300,300,19696,0.4380817162385427,0.33620019074555046,0.5085757714600466,1.8822547290474176
2,115553_48392,MT,350,350,23272,0.4396578203635384,0.3334495633749683,0.505033377362762,2.76528232707642
2,115553_48392,MT,400,400,26381,0.4345200998309724,0.32937417073835584,0.5165338746228598,3.4776352380868047
3,114021_46842,MT,25,25,1653,0.543392914688248,0.42010980725011743,-0.03840286293961537,0.20177336619235575
3,114021_46842,MT,50,50,3228,0.47744895314444624,0.37944169136140166,0.19833702690494248,0.16534041101112962
3,114021_46842,MT,100,100,6564,0.5024518975209664,0.40061243681306796,0.11217592915027452,0.3050830198917538
3,114021_46842,MT,150,150,9765,0.5145858620788903,0.4101972707998822,0.06877712791992496,0.9609731631353498
3,114021_46842,MT,200,200,13217,0.5288461127086461,0.4278266105937439,0.01644971860991662,0.7499625189229846
3,114021_46842,MT,250,250,16711,0.5348872269016658,0.43927035993807745,-0.006149204806538577,1.870864778989926
3,114021_46842,MT,300,300,19713,0.5243691829846824,0.42956010688729396,0.03303165974060396,2.5161404509563
3,114021_46842,MT,350,350,23161,0.5463371363128922,0.4486114410546285,-0.049685934945780996,2.788139628013596
3,114021_46842,MT,400,400,26282,0.5745197102568984,0.47607251828398234,-0.1607743417457428,3.510169108165428
4,114158_46244,MT,25,25,1559,0.7798985861855596,0.6303001990210577,0.07340369983547057,0.317723749903962
4,114158_46244,MT,50,50,3141,0.7739876031665781,0.6180524016239826,0.08739613213029362,0.13099039997905493
4,114158_46244,MT,100,100,6788,0.7411208703655422,0.5815155322051558,0.16325643230668152,0.21890072105452418
4,114158_46244,MT,150,150,9872,0.758530357252642,0.6024277587478705,0.1234832322849394,0.4139738380908966
4,114158_46244,MT,200,200,13425,0.8003987473364937,0.6178111130637337,0.024051061101141746,0.7486718641594052
4,114158_46244,MT,250,250,16489,0.7888839035478008,0.6185985682766812,0.051929823391956065,1.3757329580839723
4,114158_46244,MT,300,300,19771,0.8093369904313393,0.6327154128767716,0.0021320456058183668,2.803153621032834
4,114158_46244,MT,350,350,22987,0.789053357442608,0.6150846753380749,0.051522484776781785,2.6476482569705695
4,114158_46244,MT,400,400,26098,0.7975055224038526,0.6237971610618095,0.031093891853674394,3.1143593210726976
5,115324_47594,MT,25,25,1691,0.521619760068261,0.4037920461348066,0.16291083084897284,0.1770758619531989
5,115324_47594,MT,50,50,3275,0.521566204675034,0.39603150356348055,0.1630827121373789,0.13329347199760377
5,115324_47594,MT,100,100,6635,0.45346700315066396,0.34131334399708146,0.36736235017614083,0.23138631181791425
5,115324_47594,MT,150,150,9675,0.47037671950458826,0.35339862999781385,0.3193007210716705,1.3689495821017772
5,115324_47594,MT,200,200,13002,0.45377566750661785,0.33971930963927666,0.36650081383435884,0.750171345891431
5,115324_47594,MT,250,250,16431,0.43491003317464316,0.33402775192743456,0.4180810418076094,2.2903861820232123
5,115324_47594,MT,300,300,19713,0.4584501252089361,0.35481844376139166,0.35338191948523223,2.651029160944745
5,115324_47594,MT,350,350,23123,0.43701818964379563,0.3357398717985267,0.4124258514340775,2.911689906846732
5,115324_47594,MT,400,400,26386,0.44167196704841216,0.34225555629934956,0.3998451452225127,3.566090150969103
6,112501_46003,MT,25,25,1557,0.7469130788437083,0.5815674643849066,0.11542628264771937,0.7400936870835721
6,112501_46003,MT,50,50,3232,0.7145453224025083,0.5519237792066732,0.1904317564103657,0.13189074001275003
6,112501_46003,MT,100,100,6577,0.7016001622534123,0.5440019212072946,0.21949935823429545,0.21369820600375533
6,112501_46003,MT,150,150,9734,0.7036477602884671,0.5538238258298542,0.2149369771399372,0.41971901315264404
6,112501_46003,MT,200,200,13082,0.7131558284769162,0.5462030906839896,0.19357724319608416,0.7435045288875699
6,112501_46003,MT,250,250,16542,0.7163559877336544,0.5562100434298065,0.1863236491859902,1.7612422390375286
6,112501_46003,MT,300,300,19975,0.7247203399691446,0.5599459774038186,0.1672113383331848,2.597926143091172
6,112501_46003,MT,350,350,23055,0.7266230579019852,0.5638775730366246,0.16283270583630605,2.8484264188446105
6,112501_46003,MT,400,400,26144,0.7275054094273857,0.5676778715249513,0.16079829659288702,3.4435767789836973
7,105343_44097,WY,25,25,1556,0.6655207847949617,0.5448347463256035,0.02432818502164169,0.43015888310037553
7,105343_44097,WY,50,50,3422,0.7353445763050576,0.5895342486498741,-0.19113860269063054,0.13671745592728257
7,105343_44097,WY,100,100,6462,0.6760921665317604,0.5431529527525601,-0.006913864055283492,0.20744325988925993
7,105343_44097,WY,150,150,10082,0.6716910247278951,0.5319361999309528,0.006152835637845078,0.44505081698298454
7,105343_44097,WY,200,200,13284,0.6562520613545691,0.5243149378804981,0.051315349882925965,1.4436064888723195
7,105343_44097,WY,250,250,16567,0.6483489856309265,0.520187239273073,0.0740272975287497,1.1513615518342704
7,105343_44097,WY,300,300,19661,0.6728767142548798,0.5437168792354039,0.002640999988731685,2.353858510032296
7,105343_44097,WY,350,350,22918,0.6805555218446088,0.5418283344200177,-0.020252427309092935,2.81187369604595
7,105343_44097,WY,400,400,26415,0.6777635826333568,0.5435935632900348,-0.01189854640148802,3.6280206479132175
8,105386_43427,WY,25,25,1695,0.6915497890630382,0.5667207318799965,-0.147171299515932,0.549825550056994
8,105386_43427,WY,50,50,3222,0.6187116022810154,0.4935665089860833,0.0817564488910727,0.12734890589490533
8,105386_43427,WY,100,100,6762,0.6213727758512837,0.49680996789941356,0.07384044854016969,0.2155451059807092
8,105386_43427,WY,150,150,9890,0.6038733171666788,0.494780676384695,0.12527196240422378,0.42108336207456887
8,105386_43427,WY,200,200,12931,0.6214963986086798,0.5092433786172695,0.07347189107714647,1.2722113858908415
8,105386_43427,WY,250,250,16195,0.6006455159694613,0.48807870084319493,0.13459809830645797,1.121720849070698
8,105386_43427,WY,300,300,19900,0.5951658030225121,0.48452506892031677,0.15031626301312795,2.138010782888159
8,105386_43427,WY,350,350,22902,0.5998022602807964,0.49064477405275925,0.13702629530412114,2.697924369946122
8,105386_43427,WY,400,400,26631,0.6056270659361696,0.49429149062116473,0.12018387273698317,3.603591719875112
9,112046_43465,ID,25,25,1731,0.7032789058305737,0.5871696259365713,-1.8801806662623397,0.2847311799414456
9,112046_43465,ID,50,50,3230,0.6055292091310092,0.5055230684740113,-1.135181227367985,0.12455982388928533
9,112046_43465,ID,100,100,6690,0.5913458414759023,0.49063051380038025,-1.0363275743691074,0.21135728317312896
9,112046_43465,ID,150,150,10120,0.6009707853755979,0.5002147016009233,-1.1031549421192528,0.44150032103061676
9,112046_43465,ID,200,200,13164,0.6088066485495054,0.519375645397797,-1.1583572037777952,1.2653492100071162
9,112046_43465,ID,250,250,16894,0.5993021986526277,0.5030761856086479,-1.0914923963097207,1.2128426220733672
9,112046_43465,ID,300,300,19743,0.575386547691138,0.4805640235992324,-0.9278975708650352,2.0166548220440745
9,112046_43465,ID,350,350,23349,0.5729835400484784,0.47383911662744127,-0.9118281001778297,2.715989197138697
9,112046_43465,ID,400,400,26290,0.5673940470887662,0.4759919264820675,-0.874710008964346,3.4291489818133414
10,115839_43823,ID,25,25,1687,0.6896142880733945,0.5500830699983364,-0.7404914292703175,0.1634409890975803
10,115839_43823,ID,50,50,3237,0.6541579066682801,0.516865058191327,-0.5661183455822993,0.1251179229002446
10,115839_43823,ID,100,100,6560,0.6468891300771051,0.5179353207051618,-0.5315073807795259,0.7884146668948233
10,115839_43823,ID,150,150,9673,0.5897316341850921,0.4678345712239484,-0.2728236502963324,0.41388486698269844
10,115839_43823,ID,200,200,13326,0.6254816417730258,0.5001644157350995,-0.4318203210711715,0.7496217209845781
10,115839_43823,ID,250,250,16733,0.6440958299508556,0.5119697052648468,-0.5183096832520049,2.022870397893712
10,115839_43823,ID,300,300,19589,0.6269544241902214,0.501650370553043,-0.4385710946661483,2.511018469929695
10,115839_43823,ID,350,350,22839,0.6045186777539054,0.47460611240585815,-0.33745394003067797,3.200857834890485
10,115839_43823,ID,400,400,26367,0.6297237508230489,0.5000480600094178,-0.45130781585264335,3.623642974998802
11,116028_46209,ID,25,25,1565,0.49246311725084035,0.4013867390450021,-0.01327359099162817,0.515800419030711
11,116028_46209,ID,50,50,3448,0.548604344936907,0.4456803494381074,-0.2574704551871365,0.13955356716178358
11,116028_46209,ID,100,100,6925,0.5484503567557137,0.4471055330938167,-0.256764633535437,0.23796319612301886
11,116028_46209,ID,150,150,9840,0.5184891554691222,0.4186227184780778,-0.12320404466531754,0.44069642084650695
11,116028_46209,ID,200,200,13273,0.5304275355891184,0.43134509019791484,-0.17552379985062072,1.9644079660065472
11,116028_46209,ID,250,250,16384,0.547823660669027,0.449500735948061,-0.25389414770067,1.1840782961808145
11,116028_46209,ID,300,300,19780,0.537294935541018,0.44116293691494357,-0.20615965646009604,1.850846891058609
11,116028_46209,ID,350,350,23142,0.5568015113706672,0.4564272065289204,-0.2953290785842113,3.2146289569791406
11,116028_46209,ID,400,400,26743,0.5350435111527077,0.4427385726064006,-0.19607250487050898,3.716582278953865
12,116960_46722,ID,25,25,1704,0.7047357318871044,0.5718194814269206,-0.08699995659248594,0.28372101695276797
12,116960_46722,ID,50,50,3223,0.6523865458998513,0.520971772333967,0.06849125786078492,0.13220471004024148
12,116960_46722,ID,100,100,6715,0.6600257706950093,0.5275901030812662,0.04654823122002616,0.22286381106823683
12,116960_46722,ID,150,150,9895,0.6215449825909348,0.48963167882994885,0.15448352770103546,0.42802922683767974
12,116960_46722,ID,200,200,13274,0.606938773251927,0.4806445533333593,0.19375560572429862,1.3726028120145202
12,116960_46722,ID,250,250,16421,0.5995786000015441,0.4794590760199681,0.21319123292464504,1.147574997972697
12,116960_46722,ID,300,300,19975,0.5943511150097212,0.4752217247572702,0.22685116371128566,2.128582454053685
12,116960_46722,ID,350,350,22902,0.5909983866519914,0.46496577201703776,0.23554921035366205,2.7310806869063526
12,116960_46722,ID,400,400,26346,0.5727522804095202,0.45558200766454426,0.28202289270177383,3.559711002977565
13,116571_47317,ID,25,25,1643,0.596940808587277,0.48456553379487854,0.024149059679224427,0.16662258096039295
13,116571_47317,ID,50,50,3259,0.5207854633434249,0.4208968316454413,0.257256854632113,0.12716409494169056
13,116571_47317,ID,100,100,6600,0.44868212304510424,0.3558520217974943,0.44868668905597964,0.22092923009768128
13,116571_47317,ID,150,150,9862,0.4269524612399828,0.33641169315389363,0.5007937789662662,0.42991623911075294
13,116571_47317,ID,200,200,13161,0.4283565031743239,0.33491588974532494,0.49750508055318443,1.1357805270235986
13,116571_47317,ID,250,250,16283,0.44480759883997734,0.3483204411431585,0.45816713759816186,1.1562649360857904
13,116571_47317,ID,300,300,19982,0.4263321881377368,0.3327385771703403,0.5022432109062386,2.1132050310261548
13,116571_47317,ID,350,350,22953,0.4222972783485645,0.3251545046589788,0.5116204045120416,2.711057638982311
13,116571_47317,ID,400,400,26691,0.4254815464440412,0.33109491028566895,0.5042275333741639,3.7114889400545508
14,115972_44104,ID,25,25,1533,0.5970667529698046,0.4693780299977965,-0.08600800023122335,1.3055983500089496
14,115972_44104,ID,50,50,3334,0.4883040544111227,0.37856404358300794,0.2736132596947429,0.1287896567955613
14,115972_44104,ID,100,100,6531,0.49520589771505985,0.3705110336770263,0.25293418503182374,0.21018092101439834
14,115972_44104,ID,150,150,9944,0.4929302489279674,0.3810008067278182,0.259784479957737,0.45161222806200385
14,115972_44104,ID,200,200,13170,0.4965321000017905,0.38249371804601817,0.24892741909547755,0.7623182090464979
14,115972_44104,ID,250,250,16344,0.5076601792038778,0.3916456130456224,0.21488469278508837,1.749894391046837
14,115972_44104,ID,300,300,19638,0.5072637977418475,0.3889320659721206,0.21611025142240936,3.1397862061858177
14,115972_44104,ID,350,350,23046,0.5118563964922789,0.4004325266459355,0.2018518394749711,3.2572420788928866
14,115972_44104,ID,400,400,26232,0.5237271439373181,0.4093308089373761,0.1644019576382787,3.5605329799000174
15,116116_45931,ID,25,25,1639,0.5962015141524428,0.461916925695704,-0.12011788021055603,0.16280282684601843
15,116116_45931,ID,50,50,3344,0.48842821515146095,0.38263796669428984,0.24824025158772123,0.12504368415102363
15,116116_45931,ID,100,100,6430,0.5031013747226224,0.3977045574339784,0.20239367623512494,0.19815538893453777
15,116116_45931,ID,150,150,10029,0.46933696519954937,0.36601581431279817,0.3058599510028137,0.4293120577931404
15,116116_45931,ID,200,200,13170,0.45765971175361586,0.36148872938317855,0.33997110909384054,1.921525907004252
15,116116_45931,ID,250,250,16770,0.4491884765525431,0.3529495696736991,0.3641791090659644,1.150118418969214
15,116116_45931,ID,300,300,19784,0.47171151924697446,0.3716483842000897,0.2988183463340037,1.886804984183982
15,116116_45931,ID,350,350,23148,0.44563976463693034,0.35056575418799546,0.3741857428820061,3.213237890973687
15,116116_45931,ID,400,400,26249,0.43743098366626254,0.3438362163336213,0.39702866964491146,3.4419255959801376
16,113890_45182,ID,25,25,1687,0.7949685381165602,0.6008441095442705,-0.05680407900195461,0.7501915649045259
16,113890_45182,ID,50,50,3297,0.6860626122464613,0.5195937222798751,0.21291415225846422,0.12890605605207384
16,113890_45182,ID,100,100,6659,0.7232448629492376,0.5579657746759116,0.1252875385936003,0.2217396500054747
16,113890_45182,ID,150,150,9870,0.7498099285388905,0.5760360349280103,0.059850386203792905,0.43271207017824054
16,113890_45182,ID,200,200,13045,0.713283082164141,0.5463631835894662,0.1492177016493127,0.7242110318038613
16,113890_45182,ID,250,250,16266,0.7758526318020682,0.5987623337391311,-0.006591071124476322,1.5620500058867037
16,113890_45182,ID,300,300,19621,0.7759018963640065,0.5972587402672501,-0.006718906851340023,2.7103751278482378
16,113890_45182,ID,350,350,23078,0.7684047236107685,0.5909444411466294,0.0126419979582848,2.7554178370628506
16,113890_45182,ID,400,400,26475,0.8108654786384117,0.6293895581767355,-0.09949237321863214,3.608489110833034
17,116993_46408,ID,25,25,1785,0.7270878627844767,0.5838171056287492,0.036430892054386876,0.17840827093459666
17,116993_46408,ID,50,50,3361,0.7522664977993296,0.6010726641830219,-0.03146030661686017,0.12972087692469358
17,116993_46408,ID,100,100,6621,0.6970401354864895,0.5623406873170166,0.1144264253227898,0.21568144392222166
17,116993_46408,ID,150,150,10022,0.6995306327223448,0.5684940385823234,0.10808688031444458,0.4332616801839322
17,116993_46408,ID,200,200,13277,0.6808643461898007,0.5530629926799888,0.1550514531861671,1.7217579691205174
17,116993_46408,ID,250,250,17054,0.6895838179488265,0.5587740439212336,0.13327125301861642,1.2004269899334759
17,116993_46408,ID,300,300,19708,0.6861801033588536,0.551070925979133,0.1418063042107207,1.8780788090080023
17,116993_46408,ID,350,350,22644,0.6925612011108584,0.5642663593421992,0.1257706286091832,2.6263358402065933
17,116993_46408,ID,400,400,26341,0.6828892459025402,0.5535722501354582,0.15001820316289782,3.5848552798852324
18,111092_44658,MT,25,25,1758,0.9606063589202312,0.8071491348682457,-0.5167248958376127,0.18297000415623188
18,111092_44658,MT,50,50,3201,0.8932104629318267,0.7324803875591009,-0.31136474668814107,0.1436575399711728
18,111092_44658,MT,100,100,6707,0.8540554909965684,0.7046584659413125,-0.19891413228909793,0.21803279593586922
18,111092_44658,MT,150,150,9877,0.8971980750941358,0.7374882624890121,-0.32309968884324314,0.425733903888613
18,111092_44658,MT,200,200,13637,0.8970229294159839,0.7383247440904289,-0.3225831639426362,1.754345890134573
18,111092_44658,MT,250,250,16486,0.8736475767331804,0.7131370288514295,-0.25455138513128306,1.1911606520880014
18,111092_44658,MT,300,300,19764,0.8755082033917494,0.716510481385551,-0.2599007673487026,1.9588492908515036
18,111092_44658,MT,350,350,22952,0.8806516599733871,0.7251610347476453,-0.2747476414679355,2.7019429788924754
18,111092_44658,MT,400,400,26396,0.8895658199669781,0.7314898370823086,-0.30068483308575455,3.5557408640161157
19,111864_42082,ID,25,25,1621,0.5793776643125927,0.4497839185712098,0.24763551657407035,0.1652545880060643
19,111864_42082,ID,50,50,3347,0.5401787625991603,0.4101487868264855,0.3459969105519841,0.12658159295096993
19,111864_42082,ID,100,100,6622,0.48848986219198554,0.36361724694902614,0.4651698291770119,0.21369363204576075
19,111864_42082,ID,150,150,10102,0.5344495828756204,0.38939143783443597,0.3597961619412796,0.45287159690633416
19,111864_42082,ID,200,200,13451,0.5064751197066094,0.37420012428787924,0.4250619918438696,1.7823375419247895
19,111864_42082,ID,250,250,16224,0.5177110717356099,0.3780369869799353,0.39926948341978785,1.1025421009398997
19,111864_42082,ID,300,300,19744,0.5051551004391517,0.3679472470543542,0.42805499278445436,2.4217974450439215
19,111864_42082,ID,350,350,23073,0.5087081721568962,0.372140604528814,0.4199810037888352,3.705971266143024
19,111864_42082,ID,400,400,26478,0.512421089699589,0.36780650776224577,0.4114833151414824,3.3519959470722824
20,116106_44890,ID,25,25,1733,0.6001291570596999,0.4773878030524858,0.2969180197059519,0.17238016496412456
20,116106_44890,ID,50,50,3262,0.6139356843470042,0.48084980129292076,0.2641957928932086,0.12949896696954966
20,116106_44890,ID,100,100,6769,0.5652257496514732,0.44899861734644786,0.3763220503530179,0.2206971168052405
20,116106_44890,ID,150,150,9943,0.550653323937038,0.4354852754933988,0.40806633143291327,0.4327381569892168
20,116106_44890,ID,200,200,13255,0.5587628865298683,0.4357901000705975,0.39050293717995255,1.2159301890060306
20,116106_44890,ID,250,250,16469,0.5640627854203284,0.4443467981888346,0.37888587187679545,1.1311795839574188
20,116106_44890,ID,300,300,19830,0.5609469538063687,0.4381680397555216,0.3857288755679742,1.8546925410628319
20,116106_44890,ID,350,350,23008,0.5430264498529074,0.4220723472302189,0.42435003806747607,2.641170253045857
20,116106_44890,ID,400,400,26223,0.5470534148612661,0.42561543966328913,0.41578059325532546,3.21401035413146
21,116348_43601,ID,25,25,1693,0.4765320787405977,0.38039413463010857,0.3268367657596738,0.6092526658903807
21,116348_43601,ID,50,50,3188,0.5122700937579083,0.40762016350686514,0.22208148033777753,0.45643399888649583
21,116348_43601,ID,100,100,6599,0.5347230114836306,0.41804885464962205,0.1523943289315033,0.24668426089920104
21,116348_43601,ID,150,150,9622,0.5010454665759683,0.3979937470223353,0.25579877663277584,0.40549763408489525
21,116348_43601,ID,200,200,13371,0.47558380588695964,0.3723664316471978,0.32951321637545006,0.7666397271677852
21,116348_43601,ID,250,250,16503,0.4860010672995623,0.3822068743010696,0.2998186292710775,1.6500175069086254
21,116348_43601,ID,300,300,19782,0.48249506602459485,0.37687775400525175,0.30988437757135445,2.5559627269394696
21,116348_43601,ID,350,350,23157,0.4847429558103321,0.3792207458788376,0.3034390576396627,2.9318345219362527
21,116348_43601,ID,400,400,26555,0.4701551444518655,0.37130195134964455,0.34473270774299103,3.5269713008310646
22,112013_46659,MT,25,25,1661,0.5778952307163405,0.43818191116364413,0.1872186122311551,0.16643162909895182
22,112013_46659,MT,50,50,3280,0.5522685721065391,0.41080986304673667,0.2577055926388031,0.12560508190654218
22,112013_46659,MT,100,100,6766,0.5162724852556233,0.39207999580959274,0.3513155471889864,0.22206126782111824
22,112013_46659,MT,150,150,9866,0.5226519537085405,0.3867711966479025,0.3351851899460607,1.0183326520491391
22,112013_46659,MT,200,200,13273,0.5333321200357749,0.3923461743112046,0.307737176752348,0.7455950980074704
22,112013_46659,MT,250,250,16416,0.5117920312638347,0.381534418830059,0.36252586490294625,2.03811408393085
22,112013_46659,MT,300,300,20065,0.542039972560244,0.39992031539365464,0.2849471226420669,2.616280092159286
22,112013_46659,MT,350,350,23069,0.49966007368108695,0.37467077772453194,0.39239012333226353,2.8465708759613335
22,112013_46659,MT,400,400,26462,0.5114723684922123,0.38313364899825264,0.3633219425963985,3.533340747002512
23,112456_42978,ID,25,25,1627,0.7375962339498203,0.5735674355274768,-0.12174025675659483,0.993717088829726
23,112456_42978,ID,50,50,3205,0.6049923573678747,0.4703378265617976,0.24533414340186954,0.12623560312204063
23,112456_42978,ID,100,100,6666,0.5960088283023824,0.45173145062031733,0.26757980560339656,0.21524138213135302
23,112456_42978,ID,150,150,9760,0.605836218142475,0.45110809867389906,0.24322741579447826,0.4096753769554198
23,112456_42978,ID,200,200,13242,0.5951653972717207,0.44263538422256227,0.26965128103860514,0.7434198551345617
23,112456_42978,ID,250,250,16366,0.6056484107151531,0.45158382277115156,0.24369653757458554,1.6905164720956236
23,112456_42978,ID,300,300,19794,0.585263046860542,0.43357034483546425,0.29375215997638493,3.0845639670733362
23,112456_42978,ID,350,350,23236,0.5883988460161887,0.43713406642231656,0.2861638307038272,3.228565833065659
23,112456_42978,ID,400,400,26352,0.593483594490485,0.43869950794456974,0.27377304974333116,3.4165088199079037
24,116563_43580,ID,25,25,1797,0.5153328807334322,0.3868339696956212,0.28263380490867474,0.3539308859035373
24,116563_43580,ID,50,50,3244,0.43125105535174735,0.3288212331608057,0.4976278653174053,0.12411199091002345
24,116563_43580,ID,100,100,6403,0.4205709025325643,0.32445655816268604,0.5222027505480378,0.197465285891667
24,116563_43580,ID,150,150,10078,0.43943223227021616,0.3383302112889214,0.47838626482540414,0.4303427638951689
24,116563_43580,ID,200,200,13040,0.42443303447561137,0.3259126793795719,0.5133871675339657,0.9544423210900277
24,116563_43580,ID,250,250,16865,0.42142065973228154,0.3268628359802266,0.5202700356573666,1.1693101520650089
24,116563_43580,ID,300,300,19751,0.4436513459698846,0.3385630420842426,0.46832185673083904,2.0207362899091095
24,116563_43580,ID,350,350,23102,0.4179728461178334,0.31900126763136927,0.5280876561823238,2.7005356741137803
24,116563_43580,ID,400,400,26456,0.42953921321328487,0.3297347695793749,0.5016082611389634,3.1286116840783507
25,111303_47494,MT,25,25,1739,0.4407790636912686,0.3356959711879577,0.1493444178861777,0.16601368808187544
25,111303_47494,MT,50,50,3387,0.42258217391490677,0.33286886117911546,0.21813065474778193,0.12807528395205736
25,111303_47494,MT,100,100,6500,0.42655738614503336,0.33184772895332654,0.20335144425844853,0.20441351202316582
25,111303_47494,MT,150,150,10113,0.40277096244240485,0.32726081543910807,0.28972235553389025,0.8850674580316991
25,111303_47494,MT,200,200,13117,0.42049515418417766,0.33755045515295157,0.2258344690474211,0.7206820021383464
25,111303_47494,MT,250,250,16573,0.4235577022929201,0.34125781250867376,0.21451660679815188,1.9101369709242135
25,111303_47494,MT,300,300,19924,0.39931244642237157,0.31748209875034117,0.3018680168033273,2.6430136340204626
25,111303_47494,MT,350,350,22969,0.42443464245258394,0.3407376231046203,0.2112606867565796,2.709841022035107
25,111303_47494,MT,400,400,26422,0.4419050512611978,0.3591275536806824,0.1449928000575167,3.5466035748831928
26,105213_43648,WY,25,25,1698,0.555028717147103,0.4480091719529337,0.1081182809415252,0.19568434520624578
26,105213_43648,WY,50,50,3277,0.5336773369910164,0.42227663747598054,0.17541795257294912,0.13281439896672964
26,105213_43648,WY,100,100,6566,0.5147583189426038,0.4195698560430944,0.232845031742685,0.21207522903569043
26,105213_43648,WY,150,150,9948,0.5396551769608963,0.4422147836998254,0.15684183615714364,0.41602985095232725
26,105213_43648,WY,200,200,13165,0.4613671883855666,0.37077739466306103,0.3837317916760985,1.6599373191129416
26,105213_43648,WY,250,250,16414,0.4913400822066137,0.4007892559610892,0.30105863720028325,1.1249274821020663
26,105213_43648,WY,300,300,19807,0.47915885813483766,0.39337617972822764,0.33528512626337603,1.9239857939537615
26,105213_43648,WY,350,350,23119,0.4988659383721642,0.4157697045435155,0.2794832881522702,2.7293677600100636
26,105213_43648,WY,400,400,26347,0.4726519032611147,0.3884352737472269,0.3532161365509925,3.4967188311275095
27,111056_45684,MT,25,25,1646,0.6349516494510572,0.49374520426862784,-0.962760317749898,0.16443210584111512
27,111056_45684,MT,50,50,3293,0.5745488327836645,0.4731514792598215,-0.60708871311701,0.12555690202862024
27,111056_45684,MT,100,100,6435,0.602889662379979,0.4994254046099346,-0.7695450838606623,0.20024229795672
27,111056_45684,MT,150,150,9909,0.5849540597816733,0.48351388574305515,-0.6658253874399955,0.4179891918320209
27,111056_45684,MT,200,200,12993,0.5985805806662469,0.49447597232889395,-0.7443402577029448,1.4993045451119542
27,111056_45684,MT,250,250,16457,0.6140859276433703,0.5207561142389675,-0.8358798197176709,1.1450591101311147
27,111056_45684,MT,300,300,19945,0.5949925144934962,0.5014252627843186,-0.7234907683776692,2.3990775749552995
27,111056_45684,MT,350,350,22828,0.6080134892732927,0.5093314914663405,-0.7997508472386501,3.074580813990906
27,111056_45684,MT,400,400,26408,0.6019802948223951,0.5082595515582369,-0.764210929373494,3.27028465596959
28,114224_47013,MT,25,25,1687,0.5016777772408471,0.3979829155940602,-0.02142064403495536,0.29992834595032036
28,114224_47013,MT,50,50,3331,0.46760419409708504,0.3675664791237978,0.11261578375454107,0.13433676888234913
28,114224_47013,MT,100,100,6478,0.43758106121797097,0.35398930487096547,0.22290889389483992,0.2065911239478737
28,114224_47013,MT,150,150,9913,0.4317754078640072,0.34606903946710293,0.2433923811250459,0.9244995410554111
28,114224_47013,MT,200,200,13185,0.43229193294897134,0.3439836480427039,0.24158106642276322,0.7534727877937257
28,114224_47013,MT,250,250,16549,0.4217024673867882,0.34045517222421395,0.2782825795260202,1.7373663219623268
28,114224_47013,MT,300,300,19601,0.43382547408754957,0.3460286318409301,0.2361905906074243,2.165000459877774
28,114224_47013,MT,350,350,22878,0.4386508060358229,0.3548391350042577,0.2191047744996777,2.9132301721256226
28,114224_47013,MT,400,400,26441,0.4445748570926807,0.35850160823880967,0.1978701113336948,3.4114507120102644
29,105370_45440,MT,25,25,1684,0.5832168021691622,0.46433761148664326,-0.06913076431410059,0.30927109508775175
29,105370_45440,MT,50,50,3143,0.5513156478136505,0.4479882523714261,0.04463041684131808,0.13891760306432843
29,105370_45440,MT,100,100,6700,0.5071918238206424,0.404783866817852,0.19143440142762558,0.2202544161118567
29,105370_45440,MT,150,150,10160,0.49941366502728174,0.4014819876708202,0.21604413269658063,0.45969159808009863
29,105370_45440,MT,200,200,13149,0.5424891804951258,0.4407445588487355,0.07497614238655703,1.440117547987029
29,105370_45440,MT,250,250,16487,0.5243338488394496,0.4244320612413692,0.13585511869002365,1.117524391040206
29,105370_45440,MT,300,300,19600,0.5071558579076297,0.4109561364484935,0.19154907113455244,1.9782542430330068
29,105370_45440,MT,350,350,22798,0.5225322281426057,0.4279973053955987,0.14178335164587852,2.692433496005833
29,105370_45440,MT,400,400,26297,0.5196176559196644,0.4253218120132691,0.15133054631804588,3.608671766007319
30,106490_45366,MT,25,25,1592,0.5398309428296435,0.4171664381339275,0.14300557524766389,0.4856090000830591
30,106490_45366,MT,50,50,3220,0.44928235882611944,0.3532239878880339,0.40639003871060375,0.13668398116715252
30,106490_45366,MT,100,100,6630,0.4390123067102335,0.34395044492548205,0.43321827663291623,0.22026789584197104
30,106490_45366,MT,150,150,9919,0.4363632690821004,0.33835696141303945,0.4400376583348662,0.4289235509932041
30,106490_45366,MT,200,200,13171,0.41988014078490477,0.327250548424274,0.4815425542023054,1.42241564206779
30,106490_45366,MT,250,250,16415,0.4208812700829677,0.32682166019163994,0.47906726818155565,1.1391499610617757
30,106490_45366,MT,300,300,19576,0.4127635392971652,0.3221739592264687,0.49896841677783466,2.0880840208847076
